  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:51 ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001137397 ; 3245411836825 ; 100G CHIFFONNA.JBO ; 100G CHIFFONNA.JBON SEC C ; CRF EXTRA ; CHARCUPAC ; 1,31 ; 3,35 ; 3,18 ; 0,055 ; 7,000 ; UVC ; 9,17 ; 23,45 ; 13,05749 ; 0,5277939 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001216615 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 19,000 ;  ; 33,44 ; 62,51 ; 25,81118 ; 0,3913866 ; 30,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001216615 ; 3245413554758 ; 70G BRESAOLA 10TR ; 70G BRESAOLA 10TR CRF EXT ; CRF EXTRA ; SPECIALITES DU MONDE ; 1,76 ; 2,99 ; 2,83 ; 0,055 ; 19,000 ; UVC ; 33,44 ; 62,51 ; 25,81118 ; 0,3913866 ; 30,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000003846607 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 31,16 ; 39,8 ; 6,565118 ; 0,1563533 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000003846607 ; 3339720435920 ; ASSIETTE FAMILIALE ; ASSIETTE FAMILIALE VPF 38 ; MONTAG.NRE ; COMPAGNIE MONTAGNE ; 7,79 ; 9,95 ; 9,43 ; 0,055 ; 4,000 ; UVC ; 31,16 ; 39,8 ; 6,565118 ; 0,1563533 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001385155 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 8,19 ; 22,75 ; 13,37398 ; 0,5572202 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001385155 ; 3560070447343 ; SCISSON NOISET 30T ; SCISSON NOISET 30TR ; CARREFOUR ; BELL FRANCE ; 1,17 ; 3,25 ; 3,08 ; 0,055 ; 7,000 ; UVC ; 8,19 ; 22,75 ; 13,37398 ; 0,5572202 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000002630883 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 20,000 ;  ; 28,2 ; 49 ; 18,2455 ; 0,3529451 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000002630883 ; 3560070964529 ; 200G ASSORTIMENT A ; 200G ASSORTIMENT ALSACIEN ; REFLETS ; ILLER ALSACIENNE ; 1,41 ; 2,45 ; 2,32 ; 0,055 ; 20,000 ; UVC ; 28,2 ; 49 ; 18,2455 ; 0,3529451 ; 4,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001267633 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 32,000 ;  ; 36,16 ; 76,48 ; 36,33289 ; 0,4502976 ; 22,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001267633 ; 3560071433420 ; 150G ROSETTE 15T C ; 150G ROSETTE 15T CRF ORIG ; CRF ORIGIN ; FRANCE SALAISONS ; 1,13 ; 2,39 ; 2,27 ; 0,055 ; 32,000 ; UVC ; 36,16 ; 76,48 ; 36,33289 ; 0,4502976 ; 22,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001331394 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 49,000 ;  ; 51,45 ; 85,75 ; 29,82962 ; 0,329732 ; 28,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 006 ; 0000001331394 ; 3560071433451 ; 150G ROSETTE 12T S ; 150G ROSETTE 12T SIMPL ; SIMPL ; FRANCE SALAISONS ; 1,05 ; 1,75 ; 1,66 ; 0,055 ; 49,000 ; UVC ; 51,45 ; 85,75 ; 29,82962 ; 0,329732 ; 28,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 007 ; 0000000020329 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 37,000 ;  ; 35,52 ; 46,25 ; 8,318863 ; 0,1704903 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 007 ; 0000000020329 ; 3560070953684 ; SALAMI DANOIS 200G ; SIMPL SALAMI DANOIS 200G ; PP BLANC ; CHARCUPAC ; 0,96 ; 1,25 ; 1,18 ; 0,055 ; 37,000 ; UVC ; 35,52 ; 46,25 ; 8,318863 ; 0,1704903 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 007 ; 0000001341918 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 39,000 ;  ; 47,58 ; 104,91 ; 51,86076 ; 0,4685647 ; 27,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 007 ; 0000001341918 ; 3560071030216 ; 200G SALAMI DANOIS ; 200G SALAMI DANOIS MAIGRE ; CRF-CDM ; CHARCUPAC ; 1,22 ; 2,69 ; 2,55 ; 0,055 ; 39,000 ; UVC ; 47,58 ; 104,91 ; 51,86076 ; 0,4685647 ; 27,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 010 ; 0000000048714 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 71,28 ; 76,23 ; 0,9759242 ; 0,01213494 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 010 ; 0000000048714 ; 3449865297694 ; J.BRID ASSORT 4VAR ; J.B ASSORT 4 VAR.MAXI ; J.BRIDOU ; AOSTE SNC ; 7,92 ; 8,47 ; 8,03 ; 0,055 ; 9,000 ; UVC ; 71,28 ; 76,23 ; 0,9759242 ; 0,01213494 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001587537 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 12,88 ; 20,93 ; 6,958863 ; 0,3151495 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001587537 ; 3180054010136 ; FILET MIGNON FUME ; FILET MIGN FUM T NAT 100G ; BAHIER ; BAHIER RILLETTES ; 1,84 ; 2,99 ; 2,83 ; 0,055 ; 7,000 ; UVC ; 12,88 ; 20,93 ; 6,958863 ; 0,3151495 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001267634 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 32,000 ;  ; 31,68 ; 60,16 ; 25,3437 ; 0,3993095 ; 30,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001267634 ; 3245413646842 ; 100G CHORIZO DOUX ; 100G CHORIZO DOUX 20TR CR ; CRF EXTRA ; AOSTE SNC ; 0,99 ; 1,88 ; 1,78 ; 0,055 ; 32,000 ; UVC ; 31,68 ; 60,16 ; 25,3437 ; 0,3993095 ; 30,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000003412995 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 15,25 ; 15,75 ; -0,32109 ; -0,01932386 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000003412995 ; 3449865302657 ; JBRID ROSETTE 19T ; JBRID ROSETTE 19T 170G ; J.BRIDOU ; AOSTE SNC ; 3,05 ; 3,15 ; 2,99 ; 0,055 ; 5,000 ; UVC ; 15,25 ; 15,75 ; -0,32109 ; -0,01932386 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000003412996 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 27,45 ; 29,25 ; 0,2751185 ; 0,008915412 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000003412996 ; 3449865302664 ; JBRID BACON 16T 16 ; JBRID BACON 16T 160G ; J.BRIDOU ; AOSTE SNC ; 3,05 ; 3,25 ; 3,08 ; 0,055 ; 9,000 ; UVC ; 27,45 ; 29,25 ; 0,2751185 ; 0,008915412 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001524230 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 7,1 ; 10,18 ; 2,549289 ; 0,2373662 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001524230 ; 3449865367267 ; AOST NDB 10T 70 ; AOST NDB 10T 70 ; AOSTE ; AOSTE SNC ; 3,55 ; 5,09 ; 4,82 ; 0,055 ; 2,000 ; UVC ; 7,1 ; 10,18 ; 2,549289 ; 0,2373662 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000004016638 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 16,4 ; 19,94 ; 2,500474 ; 0,1192483 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000004016638 ; 3449865371998 ; COCH SON PAVE 5T P ; COCH SON PAVE 5T PS 80 ; COCHONOU ; AOSTE SNC ; 1,64 ; 2 ; 1,9 ; 0,055 ; 4,000 ; UVC ; 6,56 ; 8 ; 1,022938 ; 0,1212012 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000004016638 ; 3449865401602 ; 80G PAVE COCHONOU ; 80G PAVE COCHONOU ; COCHONOU ; AOSTE SNC ; 1,64 ; 1,99 ; 1,89 ; 0,055 ; 6,000 ; UVC ; 9,84 ; 11,94 ; 1,477535 ; 0,1172954 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001493426 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 32,000 ;  ; 63,36 ; 108,65 ; 39,62578 ; 0,345697 ; 53,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001493426 ; 3560070621712 ; 80G VIANDE SECH AL ; CRF VIAND.SECH.ALPES 12TR ; CARREFOUR ; CHARCUPAC ; 1,98 ; 3,75 ; 3,55 ; 0,055 ; 32,000 ; UVC ; 63,36 ; 108,65 ; 39,62578 ; 0,345697 ; 53,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001526155 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 39,000 ;  ; 41,73 ; 73,71 ; 28,1373 ; 0,3618291 ; 38,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000001526155 ; 3560070714117 ; 100G CHORIZO FORT ; 100G CHORIZO FORT 20T CRF ; CRF EXTRA ; AOSTE SNC ; 1,07 ; 1,89 ; 1,79 ; 0,055 ; 39,000 ; UVC ; 41,73 ; 73,71 ; 28,1373 ; 0,3618291 ; 38,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787034 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 60,000 ;  ; 30,6 ; 60 ; 26,27204 ; 0,4150401 ; 32,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787034 ; 3560071009380 ; 75G MORTADELL ITAL ; 75G MORTADELL ITALIEN.PR ; CRF CLASS ; CHARCUPAC ; 0,51 ; 1 ; 0,95 ; 0,055 ; 60,000 ; UVC ; 30,6 ; 60 ; 26,27204 ; 0,4150401 ; 32,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787035 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 51,000 ;  ; 26,52 ; 51 ; 21,82123 ; 0,4055614 ; 19,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787035 ; 3560071009397 ; 60G FILET DE BACON ; 60G FILET DE BACON PR CRF ; CRF CLASS ; CHARCUPAC ; 0,52 ; 1 ; 0,95 ; 0,055 ; 51,000 ; UVC ; 26,52 ; 51 ; 21,82123 ; 0,4055614 ; 19,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787036 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 156,000 ;  ; 101,4 ; 156 ; 46,4673 ; 0,2823387 ; 28,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787036 ; 3560071009410 ; 70G 8T ROSETTE LYO ; 70G 8T ROSETTE LYON PR CR ; CRF CLASS ; CHARCUPAC ; 0,65 ; 1 ; 0,95 ; 0,055 ; 156,000 ; UVC ; 101,4 ; 156 ; 46,4673 ; 0,2823387 ; 28,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787043 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 52,000 ;  ; 29,64 ; 52 ; 19,6491 ; 0,3581681 ; 40,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2541 ; JAMBON CRU, SEC ET TRANCHAGE ; 001 ; CHARCUTERIE TRANCHEE ; 099 ; 0000002787043 ; 3560071010164 ; 70G CHORIZO TRANCH ; 70G CHORIZO TRANCHE PR CR ; CRF CLASS ; CHARCUPAC ; 0,57 ; 1 ; 0,95 ; 0,055 ; 52,000 ; UVC ; 29,64 ; 52 ; 19,6491 ; 0,3581681 ; 40,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ;  ;  ;  ; 48 ; 48 ;  ;  ;  ;  ;  ;  ;  ;  ; 919,000 ;  ; 1322,42 ; 2093,87 ; 662,2909 ; 0,3139046 ; 845,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ;  ; 10 ; 10 ;  ;  ;  ;  ;  ;  ;  ;  ; 233,000 ;  ; 362,12 ; 597,27 ; 204,0127 ; 0,3256837 ; 205,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000001612717 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 17,08 ; 26,25 ; 7,801517 ; 0,2817068 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000001612717 ; 3154230091677 ; SAUCISSON AIL 300G ; HERTA SAUCISSON AIL 300G ; HERTA ; HERTA ; 2,44 ; 3,75 ; 3,55 ; 0,055 ; 7,000 ; UVC ; 17,08 ; 26,25 ; 7,801517 ; 0,2817068 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000000071740 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 36,000 ;  ; 42,84 ; 91,8 ; 44,17422 ; 0,4561144 ; 20,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000000071740 ; 3270190208624 ; 300G SAUCISSON A L ; 300G SAUCISSON A LAIL NA ; CRF-CDM ; BROCELIANDE ALH ; 1,19 ; 2,55 ; 2,42 ; 0,055 ; 36,000 ; UVC ; 42,84 ; 91,8 ; 44,17422 ; 0,4561144 ; 20,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000001344590 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 11,28 ; 26,32 ; 13,66787 ; 0,4922236 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000001344590 ; 3560070347360 ; 250G SAUCIS.AIL AN ; 250G SAUCIS.AIL ANCI.FUM ; CRF ORIGIN ; BROCELIANDE ALH ; 1,41 ; 3,29 ; 3,12 ; 0,055 ; 8,000 ; UVC ; 11,28 ; 26,32 ; 13,66787 ; 0,4922236 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000001043401 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 17,000 ;  ; 20,4 ; 28,05 ; 6,187678 ; 0,2090944 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 001 ; 0000001043401 ; 3560071003296 ; 400G SAUCISSON AIL ; 400G SAUCISSON AIL NATURE ; SIMPL ; BROCELIANDE ALH ; 1,2 ; 1,65 ; 1,56 ; 0,055 ; 17,000 ; UVC ; 20,4 ; 28,05 ; 6,187678 ; 0,2090944 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 002 ; 0000000071745 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 23,000 ;  ; 27,37 ; 54,97 ; 24,73427 ; 0,4265018 ; 20,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 002 ; 0000000071745 ; 3270190208631 ; 300G SAUCISSON AIL ; 300G SAUCISSON AIL FUME C ; CRF CLASS ; BROCELIANDE ALH ; 1,19 ; 2,39 ; 2,27 ; 0,055 ; 23,000 ; UVC ; 27,37 ; 54,97 ; 24,73427 ; 0,4265018 ; 20,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 002 ; 0000001043402 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 21,000 ;  ; 25,41 ; 34,65 ; 7,433602 ; 0,2033497 ; 23,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 002 ; 0000001043402 ; 3560071003272 ; 400G SAUCISSON AIL ; 400G SAUCISSON AIL FUME S ; SIMPL ; BROCELIANDE ALH ; 1,21 ; 1,65 ; 1,56 ; 0,055 ; 21,000 ; UVC ; 25,41 ; 34,65 ; 7,433602 ; 0,2033497 ; 23,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 010 ; 0000003959529 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 26,000 ;  ; 53,56 ; 77,74 ; 20,1272 ; 0,2454067 ; 17,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 010 ; 0000003959529 ; 3154230807292 ; HERTA CERVELAS CSN ; HERTA CERVELAS CSNI 200G ; HERTA ; HERTA ; 2,06 ; 2,99 ; 2,83 ; 0,055 ; 26,000 ; UVC ; 53,56 ; 77,74 ; 20,1272 ; 0,2454067 ; 17,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 010 ; 0000003938532 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 27,000 ;  ; 88,29 ; 112,05 ; 17,91853 ; 0,1515787 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 010 ; 0000003938532 ; 3154230807322 ; HERTA CERVELAS CSN ; HERTA CERVELAS CSNI 400G ; HERTA ; HERTA ; 3,27 ; 4,15 ; 3,93 ; 0,055 ; 27,000 ; UVC ; 88,29 ; 112,05 ; 17,91853 ; 0,1515787 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 010 ; 0000001181548 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 47,000 ;  ; 54,05 ; 105,75 ; 46,18697 ; 0,4139869 ; 64,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 254 ; CHARCUTERIE ; 2542 ; SAUCISSON/PATES/RILLETTES ; 000 ; SAUCISSONS CUITS ; 010 ; 0000001181548 ; 3270190208693 ; 300G CERVELAS CARR ; 300G CERVELAS CARREFOUR C ; CRF CLASS ; BROCELIANDE ALH ; 1,15 ; 2,25 ; 2,13 ; 0,055 ; 47,000 ; UVC ; 54,05 ; 105,75 ; 46,18697 ; 0,4139869 ; 64,000 ;  ;  
